timestamp,radar_adc
0,2028
1,2398
2,2759
3,2629
4,2291
5,2094
6,1485
7,1357
8,1695
9,1645
10,2222
11,2395
12,2810
13,2446
14,2201
15,1789
16,1606
17,1343
18,1633
19,1731
20,2190
21,2354
22,2695
23,2631
24,2020
25,1623
26,1432
27,1640
28,1646
29,2113
30,2291
31,2643
32,2631
33,2192
34,1984
35,1710
36,1608
37,1503
38,1966
39,2064
40,2399
41,2376
42,2345
43,2143
44,2033
45,1662
46,1569
47,1688
48,1815
49,2173
50,2400
51,2315
52,2544
53,2224
54,1912
55,1633
56,1909
57,1674
58,1904
59,2196
60,2286
61,2349
62,2474
63,2251
64,2003
65,1738
66,1917
67,1684
68,1737
69,2206
70,2093
71,2105
72,2322
73,2353
74,2219
75,1795
76,1961
77,1875
78,1815
79,1928
80,2148
81,2209
82,2374
83,2163
84,2243
85,1859
86,1717
87,1911
88,1937
89,2079
90,2280
91,2229
92,2400
93,2146
94,2122
95,1868
96,1678
97,1745
98,1752
99,2118
100,2324
101,2563
102,2231
103,2311
104,2121
105,1969
106,1772
107,1646
108,1705
109,2043
110,2327
111,2623
112,2557
113,2360
114,2074
115,1646
116,1716
117,1631
118,1698
119,2170
120,2583
121,2389
122,2442
123,2116
124,1770
125,1629
126,1705
127,1707
128,2028
129,2067
130,2300
131,2467
132,2357
133,1902
134,1774
135,1690
136,1426
137,1935
138,2124
139,2459
140,2338
141,2640
142,2138
143,2046
144,1604
145,1553
146,1619
147,1784
148,2068
149,2321
150,2488
151,2441
152,2004
153,2022
154,1508
155,1690
156,1910
157,2099
158,2221
159,2623
160,2249
161,2300
162,1996
163,1937
164,1700
165,1628
166,1736
167,2050
168,2483
169,2322
170,2361
171,2203
172,1787
173,1784
174,1688
175,1792
176,1893
177,2045
178,2348
179,2245
180,2131
181,2157
182,1908
183,1800
184,1958
185,1708
186,2118
187,2294
188,2287
189,2112
190,2303
191,2230
192,1749
193,1703
194,1901
195,1999
196,2216
197,2314
198,2204
199,2178
200,2037
201,1893
202,1797
203,2065
204,1948
205,2040
206,1930
207,1929
208,1924
209,2266
210,2253
211,2222
212,2158
213,2206
214,2053
215,1905
216,2174
217,2197
218,2005
219,1990
220,2252
221,2104
222,1960
223,1962
224,2107
225,1922
226,2126
227,2070
228,2060
229,2074
230,2223
231,2286
232,2294
233,2129
234,1837
235,1973
236,1759
237,1775
238,2236
239,2226
240,2132
241,2335
242,1999
243,1952
244,1781
245,1994
246,1855
247,2021
248,2006
249,2166
250,2219
251,2134
252,2180
253,2098
254,1882
255,1965
256,1856
257,1943
258,2344
259,2071
260,2290
261,2291
262,2087
263,1989
264,2024
265,1950
266,2049
267,2198
268,2377
269,2251
270,2348
271,1967
272,2048
273,1962
274,1810
275,1974
276,1902
277,2194
278,2283
279,2084
280,2283
281,2151
282,1689
283,1927
284,1774
285,1856
286,2163
287,2241
288,2090
289,2278
290,2188
291,1710
292,1879
293,1733
294,2031
295,2271
296,2068
297,2165
298,2111
299,2071
300,2105
301,1707
302,1991
303,1938
304,1928
305,2314
306,2270
307,2017
308,1907
309,1813
310,2040
311,2031
312,1836
313,1893
314,2080
315,2154
316,2173
317,1964
318,2006
319,1924
320,1891
321,1757
322,2208
323,2117
324,2355
325,2160
326,2053
327,2116
328,1937
329,1769
330,1765
331,1847
332,2013
333,2270
334,2434
335,2044
336,2216
337,2129
338,1706
339,1797
340,1920
341,1960
342,2133
343,2287
344,2314
345,2193
346,1901
347,1898
348,1931
349,1846
350,1803
351,1988
352,2312
353,2283
354,2111
355,2254
356,2108
357,1653
358,1795
359,1768
360,1970
361,2325
362,2357
363,2361
364,2181
365,2125
366,2088
367,1694
368,1844
369,2047
370,2121
371,2404
372,2275
373,2166
374,1914
375,2088
376,1695
377,1986
378,1971
379,2060
380,2106
381,2376
382,2135
383,1952
384,2115
385,2069
386,1906
387,2031
388,2008
389,1986
390,2029
391,2250
392,2009
393,1946
394,2135
395,1889
396,2133
397,1825
398,2154
399,1986
400,2168
401,1954
402,2147
403,2028
404,2115
405,1857
406,2096
407,2095
408,2037
409,2179
410,2001
411,1976
412,2206
413,2088
414,1945
415,2124
416,2263
417,2166
418,2127
419,1784
420,1827
421,1961
422,2173
423,2257
424,2089
425,2071
426,2127
427,1989
428,1730
429,2068
430,1948
431,2145
432,2086
433,2066
434,2273
435,1961
436,2046
437,1803
438,1801
439,1860
440,2135
441,2069
442,2202
443,2357
444,2211
445,2071
446,1912
447,1755
448,1955
449,1801
450,1897
451,2390
452,2241
453,2366
454,2069
455,2029
456,1849
457,1637
458,1569
459,2036
460,2094
461,2329
462,2267
463,2239
464,2347
465,1760
466,1902
467,1589
468,1973
469,1873
470,2161
471,2352
472,2468
473,2262
474,2212
475,1901
476,1704
477,1748
478,2015
479,2035
480,2355
481,2400
482,2297
483,2007
484,1963
485,1806
486,1546
487,1915
488,1967
489,2216
490,2297
491,2196
492,2325
493,2163
494,2089
495,1706
496,1602
497,1866
498,2101
499,2066
500,2310
501,2339
502,2182
503,2176
504,1870
505,1899
506,1670
507,1967
508,1947
509,2397
510,2365
511,2176
512,2239
513,2020
514,1800
515,1746
516,1704
517,1932
518,2112
519,2276
520,2390
521,2045
522,2014
523,1975
524,1783
525,1863
526,1881
527,1989
528,2000
529,2261
530,1970
531,2267
