timestamp,radar_adc
0,2018
1,2079
2,2080
3,2023
4,2091
5,2078
6,2004
7,2076
8,2044
9,2068
10,2038
11,2003
12,2012
13,2048
14,1998
15,2000
16,2007
17,2048
18,2062
19,2047
20,2040
21,2030
22,2086
23,2039
24,2061
25,2044
26,2049
27,2035
28,2077
29,2066
30,2095
31,2035
32,2013
33,2046
34,2090
35,2036
36,2092
37,2097
38,2029
39,2004
40,2026
41,2023
42,2005
43,2093
44,2060
45,2041
46,2092
47,2088
48,2019
49,2096
50,2019
51,1998
52,2048
53,2051
54,2079
55,2063
56,2078
57,2064
58,2046
59,2097
60,2040
61,2080
62,2068
63,2059
64,2003
65,2018
66,2054
67,2091
68,2050
69,2057
70,2083
71,2004
72,2040
73,2044
74,2010
75,2054
76,2030
77,2013
78,2081
79,2003
80,2029
81,2020
82,2051
83,2063
84,2060
85,2023
86,2045
87,2036
88,2002
89,2072
90,2021
91,2024
92,2046
93,2080
94,1999
95,2081
96,2052
97,2009
98,2086
99,1999
100,2028
101,2078
102,2023
103,2065
104,2056
105,2092
106,2080
107,2036
108,2058
109,2094
110,2091
111,2077
112,2053
113,2075
114,2043
115,2021
116,2062
117,2091
118,2090
119,2091
120,2072
121,2072
122,2033
123,2097
124,2004
125,2080
126,2097
127,2003
128,2042
129,2014
130,2005
131,2034
132,2087
133,2046
134,2054
135,1998
136,2052
137,2051
138,2038
139,2029
140,2084
141,2010
142,2060
143,2053
144,2071
145,2010
146,2042
147,2028
148,2016
149,2055
150,2067
151,2038
152,2061
153,2002
154,2039
155,2017
156,2090
157,2076
158,2068
159,2039
160,2021
161,2007
162,2082
163,2000
164,2001
165,2020
166,2002
167,2035
168,2007
169,2026
170,2079
171,2056
172,2063
173,2037
174,2094
175,2077
176,2033
177,2002
178,2094
179,2050
180,2022
181,2046
182,2012
183,2089
184,2066
185,2083
186,2015
187,2034
188,2028
189,2060
190,2073
191,2022
192,2022
193,2010
194,2054
195,2034
196,2047
197,2059
198,2079
199,2085
200,2028
201,2046
202,2061
203,2019
204,2030
205,2029
206,2079
207,2057
208,2090
209,2005
210,2061
211,2020
212,2064
213,2055
214,2056
215,2009
216,2002
217,2061
218,2003
219,2074
220,2076
221,2092
222,2054
223,2036
224,2049
225,2009
226,2016
227,2091
228,2035
229,2080
230,2017
231,2061
232,2018
233,2051
234,2040
235,2031
236,2027
237,2026
238,2017
239,2062
240,2019
241,2091
242,2066
243,2034
244,2086
245,2066
246,2061
247,1998
248,2037
249,2040
250,2027
251,2058
252,2019
253,2027
254,2047
255,2013
256,2037
257,2001
258,2020
259,2022
260,2043
261,2012
262,2017
263,2027
264,2063
265,2016
266,2062
267,2068
268,2038
269,2028
270,2094
271,2004
272,2024
273,2094
274,2038
275,1998
276,2046
277,2087
278,2067
279,2087
280,2096
281,2083
282,2017
283,2054
284,2016
285,2057
286,2031
287,2096
288,2073
289,2003
290,2053
291,2048
292,2062
293,2072
294,2080
295,2035
296,2024
297,2092
298,2035
299,2097
300,2076
301,2060
302,2034
303,2081
304,2096
305,1998
306,2021
307,2089
308,2016
309,2090
310,2076
311,2002
312,2010
313,2035
314,2011
315,2052
316,2068
317,2013
318,2035
319,2027
320,2028
321,2078
322,2019
323,2021
324,2078
325,2054
326,2047
327,2000
328,2032
329,2089
330,2065
331,2073
332,2023
333,2071
334,2071
335,2016
336,2003
337,2052
338,2041
339,2071
340,2055
341,2026
342,2087
343,2016
344,2095
345,2036
346,2039
347,2044
348,2035
349,2034
350,2004
351,2084
352,2054
353,2051
354,2020
355,2059
356,2032
357,2028
358,2001
359,2055
360,2060
361,2071
362,2005
363,2027
364,2063
365,2085
366,2019
367,2037
368,2021
369,2047
370,2003
371,2083
372,2002
373,2034
374,2003
375,2090
376,2003
377,2063
378,2019
379,2046
380,2058
381,2013
382,2017
383,2030
384,2081
385,2000
386,2075
387,2056
