timestamp,radar_adc
0,2046
1,1967
2,2080
3,2187
4,2060
5,2238
6,2237
7,2141
8,2243
9,2271
10,2131
11,2325
12,2176
13,2200
14,2267
15,2243
16,2220
17,2250
18,2261
19,2452
20,2461
21,2330
22,2338
23,2415
24,2342
25,2399
26,2326
27,2342
28,2477
29,2478
30,2502
31,2408
32,2483
33,2472
34,2419
35,2444
36,2531
37,2427
38,2381
39,2532
40,2531
41,2399
42,2514
43,2350
44,2423
45,2406
46,2489
47,2379
48,2428
49,2295
50,2275
51,2394
52,2428
53,2361
54,2405
55,2249
56,2260
57,2315
58,2231
59,2201
60,2195
61,2165
62,2163
63,2167
64,2113
65,2216
66,2126
67,2026
68,2034
69,2005
70,2064
71,2074
72,2090
73,2076
74,2058
75,1941
76,1934
77,1952
78,1882
79,1942
80,1824
81,1796
82,1928
83,1920
84,1805
85,1720
86,1892
87,1857
88,1700
89,1722
90,1830
91,1728
92,1639
93,1688
94,1733
95,1681
96,1793
97,1635
98,1780
99,1755
100,1663
101,1641
102,1663
103,1767
104,1701
105,1716
106,1627
107,1725
108,1756
109,1655
110,1601
111,1770
112,1690
113,1727
114,1742
115,1746
116,1665
117,1712
118,1771
119,1735
120,1858
121,1708
122,1823
123,1893
124,1753
125,1839
126,1813
127,1829
128,1911
129,1913
130,1885
131,1974
132,1907
133,1899
134,2058
135,2097
136,2127
137,2057
138,2165
139,2114
140,2119
141,2135
142,2064
143,2091
144,2215
145,2228
146,2128
147,2265
148,2205
149,2206
150,2306
151,2348
152,2309
153,2270
154,2264
155,2441
156,2425
157,2406
158,2453
159,2329
160,2498
161,2512
162,2369
163,2370
164,2373
165,2462
166,2392
167,2403
168,2445
169,2454
170,2399
171,2407
172,2504
173,2515
174,2581
175,2516
176,2474
177,2425
178,2544
179,2558
180,2455
181,2397
182,2470
183,2429
184,2442
185,2357
186,2423
187,2523
188,2322
189,2395
190,2433
191,2287
192,2266
193,2347
194,2329
195,2229
196,2282
197,2194
198,2366
199,2192
200,2162
201,2183
202,2284
203,2237
204,2236
205,2151
206,2180
207,2164
208,2134
209,2137
210,2083
211,2021
212,2069
213,1917
214,2005
215,2050
216,2054
217,1848
218,1967
219,1896
220,1840
221,1865
222,1810
223,1863
224,1916
225,1886
226,1855
227,1747
228,1776
229,1762
230,1841
231,1792
232,1699
233,1765
234,1828
235,1730
236,1680
237,1779
238,1735
239,1719
240,1656
241,1654
242,1707
243,1702
244,1782
245,1679
246,1798
247,1826
248,1738
249,1708
250,1821
251,1798
252,1815
253,1742
254,1811
255,1789
256,1838
257,1710
258,1738
259,1902
260,1868
261,1761
262,1893
263,1800
264,1937
265,1848
266,2010
267,1986
268,1983
