timestamp,radar_adc
0,1994
1,1979
2,2039
3,2182
4,2220
5,2177
6,2149
7,2225
8,2094
9,2257
10,2150
11,2197
12,2162
13,2315
14,2277
15,2346
16,2362
17,2365
18,2332
19,2442
20,2411
21,2300
22,2398
23,2326
24,2325
25,2335
26,2395
27,2521
28,2472
29,2463
30,2523
31,2420
32,2547
33,2508
34,2428
35,2358
36,2378
37,2417
38,2396
39,2404
40,2463
41,2390
42,2456
43,2341
44,2405
45,2465
46,2379
47,2360
48,2461
49,2328
50,2352
51,2369
52,2430
53,2311
54,2232
55,2318
56,2250
57,2228
58,2201
59,2152
60,2246
61,2222
62,2195
63,2257
64,2081
65,2175
66,2067
67,2148
68,2024
69,2167
70,1982
71,2125
72,2084
73,1968
74,1973
75,1986
76,1934
77,1903
78,2005
79,1810
80,1929
81,1779
82,1750
83,1798
84,1723
85,1768
86,1850
87,1809
88,1720
89,1767
90,1650
91,1801
92,1706
93,1663
94,1796
95,1738
96,1747
97,1708
98,1610
99,1658
100,1696
101,1628
102,1595
103,1596
104,1614
105,1745
106,1642
107,1607
108,1683
109,1792
110,1776
111,1739
112,1673
113,1656
114,1779
115,1729
116,1784
117,1828
118,1781
119,1815
120,1751
121,1826
122,1871
123,1921
124,1849
125,1949
126,1931
127,1874
128,1842
129,1837
130,2007
131,2056
132,2020
133,1985
134,1948
135,2130
136,2009
137,2098
138,2013
139,2176
140,2177
141,2143
142,2122
143,2237
144,2278
145,2168
146,2311
147,2269
148,2220
149,2263
150,2366
151,2357
152,2378
153,2259
154,2430
155,2446
156,2423
157,2497
158,2492
159,2394
160,2477
161,2522
162,2448
163,2516
164,2448
165,2572
166,2491
167,2532
168,2556
169,2531
170,2481
171,2569
172,2455
173,2596
174,2590
175,2426
176,2506
177,2518
178,2580
179,2575
180,2433
181,2434
182,2469
183,2466
184,2447
185,2360
186,2432
187,2399
188,2398
189,2453
190,2410
191,2344
192,2256
193,2396
194,2237
195,2267
196,2319
197,2237
198,2309
199,2193
200,2182
201,2114
202,2097
203,2252
204,2230
205,2099
206,2057
207,2027
208,2107
209,2102
210,1962
211,1975
212,1993
213,1902
214,2037
215,1922
216,1995
217,1835
218,1860
219,1837
220,1878
221,1845
222,1842
223,1870
224,1757
225,1741
226,1867
227,1810
228,1716
229,1717
230,1776
231,1839
232,1713
233,1741
234,1834
235,1814
236,1814
237,1669
238,1753
239,1752
240,1746
241,1792
242,1653
243,1625
244,1764
245,1667
246,1630
247,1689
248,1710
249,1701
250,1723
251,1810
252,1687
253,1792
254,1869
255,1830
256,1840
257,1795
258,1905
259,1762
260,1771
261,1909
262,1904
263,1826
264,1948
265,1864
266,1892
267,2020
268,1905
269,1927
270,2003
271,2055
272,2083
273,2112
274,2104
275,2045
276,2115
277,2215
278,2254
279,2283
280,2262
281,2126
282,2305
283,2204
284,2347
285,2204
286,2323
287,2285
288,2422
289,2436
290,2452
291,2477
292,2428
293,2352
294,2510
295,2381
296,2525
297,2487
298,2557
299,2446
300,2583
301,2398
302,2512
303,2606
304,2420
305,2562
306,2459
307,2467
308,2579
309,2462
310,2572
311,2586
312,2570
313,2505
314,2513
315,2615
316,2496
317,2429
318,2586
319,2565
320,2580
321,2581
322,2397
323,2461
324,2545
325,2527
326,2417
327,2489
328,2486
329,2441
330,2379
331,2353
332,2450
333,2411
334,2417
335,2354
336,2352
337,2351
338,2343
339,2139
340,2182
341,2233
342,2212
343,2206
344,2164
345,2159
346,2167
347,2167
348,2051
349,2120
350,2035
351,2031
352,2045
353,2052
354,1882
355,1945
356,1883
357,1829
358,1906
359,1888
360,1920
361,1837
362,1837
363,1776
364,1787
365,1795
366,1824
367,1788
368,1798
369,1777
370,1678
371,1798
372,1699
373,1706
374,1783
375,1665
376,1840
377,1805
378,1657
379,1808
380,1760
381,1730
382,1672
383,1810
384,1788
385,1740
386,1793
387,1855
388,1730
389,1838
390,1814
391,1840
392,1844
393,1880
394,1890
395,1753
396,1875
397,1933
398,1886
399,1829
400,1878
401,1952
402,1879
403,1940
404,1904
405,1952
406,1966
407,1998
408,2025
409,1965
410,2036
411,2099
412,2085
413,2094
414,2153
415,2142
416,2123
417,2148
418,2158
419,2224
420,2260
421,2196
422,2382
423,2324
424,2301
425,2275
426,2411
427,2288
428,2315
429,2326
430,2514
431,2422
432,2344
433,2541
434,2512
435,2470
436,2497
437,2546
438,2555
439,2573
440,2581
441,2488
442,2616
