timestamp,radar_adc
0,2105
1,2135
2,2130
3,2018
4,2189
5,2145
6,2171
7,2176
8,2184
9,2063
10,2219
11,2106
12,2204
13,2108
14,2263
15,2287
16,2236
17,2276
18,2161
19,2328
20,2277
21,2176
22,2283
23,2333
24,2263
25,2378
26,2347
27,2302
28,2381
29,2373
30,2279
31,2413
32,2389
33,2321
34,2287
35,2425
36,2399
37,2304
38,2426
39,2382
40,2373
41,2395
42,2425
43,2407
44,2514
45,2452
46,2337
47,2481
48,2515
49,2485
50,2460
51,2401
52,2410
53,2410
54,2413
55,2386
56,2376
57,2525
58,2400
59,2475
60,2501
61,2557
62,2408
63,2490
64,2535
65,2441
66,2513
67,2434
68,2428
69,2518
70,2479
71,2551
72,2540
73,2366
74,2538
75,2453
76,2495
77,2515
78,2524
79,2335
80,2356
81,2317
82,2392
83,2360
84,2338
85,2393
86,2363
87,2430
88,2413
89,2272
90,2314
91,2344
92,2403
93,2269
94,2324
95,2262
96,2405
97,2342
98,2353
99,2314
100,2256
101,2187
102,2258
103,2328
104,2271
105,2200
106,2142
107,2270
108,2147
109,2141
110,2153
111,2124
112,2226
113,2147
114,2159
115,2215
116,2190
117,2158
118,2066
119,2032
120,2040
121,2068
122,2160
123,2047
124,2118
125,1943
126,2100
127,1989
128,1936
129,1925
130,1984
131,2017
132,1870
133,1961
134,1990
135,1985
136,1983
137,1831
138,1955
139,1830
140,1974
141,1783
142,1787
143,1789
144,1828
145,1903
146,1880
147,1757
148,1873
149,1909
150,1765
151,1816
152,1806
153,1825
154,1802
155,1850
156,1847
157,1819
158,1763
159,1759
160,1776
161,1837
162,1758
163,1705
164,1764
165,1818
166,1764
167,1656
168,1637
169,1656
170,1724
171,1687
172,1653
173,1720
174,1644
175,1749
176,1673
177,1629
178,1761
179,1785
180,1649
181,1797
182,1654
183,1745
184,1651
185,1750
186,1807
187,1667
188,1764
189,1659
190,1805
191,1643
192,1786
193,1730
194,1819
195,1654
196,1650
197,1662
198,1720
199,1758
200,1692
201,1852
202,1746
203,1830
204,1858
205,1775
206,1893
207,1814
208,1728
209,1907
210,1735
211,1797
212,1885
213,1878
214,1890
215,1798
216,1921
217,1889
218,1890
219,1869
220,1873
221,1999
222,1922
223,1925
224,1905
225,1951
226,1907
227,2064
228,1962
229,1992
230,2034
231,1982
232,1955
233,2049
234,2151
235,2129
236,1980
237,2078
238,2154
239,2080
240,2144
241,2128
242,2132
243,2073
244,2215
245,2155
246,2284
247,2204
248,2188
249,2232
250,2325
251,2320
252,2200
253,2231
254,2251
255,2198
256,2260
257,2234
258,2236
259,2361
260,2410
261,2311
262,2264
263,2275
264,2354
265,2394
266,2442
267,2436
268,2328
269,2327
270,2468
271,2404
272,2503
273,2516
274,2384
275,2503
276,2497
277,2460
278,2375
279,2473
280,2446
281,2384
282,2539
283,2410
284,2563
285,2529
286,2573
287,2545
288,2454
289,2602
290,2538
291,2482
292,2614
293,2526
294,2574
295,2587
296,2492
297,2535
298,2589
299,2562
300,2566
301,2537
302,2518
303,2530
304,2617
305,2582
306,2603
307,2547
308,2481
309,2591
310,2461
311,2464
312,2567
313,2596
314,2584
315,2595
316,2396
317,2425
318,2489
319,2390
320,2563
321,2422
322,2469
323,2420
324,2419
325,2356
326,2537
327,2424
328,2442
329,2351
330,2403
331,2325
332,2316
333,2474
334,2404
335,2392
336,2429
337,2258
338,2338
339,2381
340,2270
341,2285
342,2228
343,2264
344,2238
345,2272
346,2295
347,2332
348,2253
349,2152
350,2145
351,2282
352,2295
353,2147
354,2234
355,2135
356,2112
357,2137
358,2070
359,2083
360,2068
361,2110
362,2183
363,2015
364,2086
365,2170
366,2012
367,2117
368,2016
369,2120
370,1951
371,2109
372,2006
373,2062
374,1931
375,1900
376,2065
377,1889
378,2008
379,1921
380,1978
381,1871
382,1988
383,1944
384,1865
385,1798
386,1905
387,1831
388,1832
389,1830
390,1949
391,1760
392,1809
393,1757
394,1846
395,1742
396,1731
397,1830
398,1856
399,1705
400,1720
401,1816
402,1876
403,1738
404,1752
405,1757
406,1670
407,1861
408,1790
409,1769
410,1746
411,1828
412,1720
413,1835
414,1836
415,1809
416,1646
417,1819
418,1682
419,1828
420,1789
421,1654
422,1726
423,1743
424,1649
425,1746
426,1718
427,1671
428,1804
429,1797
430,1746
431,1807
432,1691
433,1698
434,1861
435,1760
436,1709
437,1788
438,1806
439,1809
440,1743
441,1790
442,1792
443,1735
444,1769
445,1818
446,1790
447,1751
448,1905
449,1935
450,1895
451,1927
452,1902
453,1949
454,1970
455,1914
456,1849
457,2010
458,1910
459,1858
460,1993
461,2058
462,2067
463,2056
464,2030
465,2059
466,2063
467,2080
468,2009
469,1946
470,2064
471,2051
472,2175
473,2154
474,2150
475,2160
476,2120
477,2183
478,2160
479,2246
480,2151
481,2161
482,2103
483,2142
484,2188
485,2163
486,2260
487,2305
488,2252
489,2159
490,2174
491,2308
492,2241
493,2315
494,2298
495,2259
496,2231
497,2318
498,2387
499,2314
500,2435
501,2436
502,2390
503,2335
504,2317
505,2442
506,2485
507,2400
508,2442
509,2526
510,2481
511,2350
512,2423
513,2428
514,2521
515,2562
516,2435
517,2502
518,2463
519,2594
520,2408
521,2605
522,2553
523,2576
524,2542
525,2495
526,2594
527,2506
528,2609
529,2464
530,2630
531,2497
532,2468
533,2480
534,2470
535,2565
