timestamp,radar_adc
0,2016
1,1999
2,1998
3,2058
4,2026
5,2003
6,2048
7,2080
8,2063
9,2022
10,2073
11,2030
12,2006
13,2083
14,2037
15,2073
16,2027
17,2033
18,2039
19,2046
20,2064
21,2042
22,2024
23,2000
24,2058
25,2075
26,2010
27,2069
28,2025
29,2005
30,2091
31,2067
32,2054
33,2091
34,2048
35,2084
36,2025
37,2011
38,2071
39,2051
40,2090
41,2063
42,2011
43,2056
44,2086
45,2003
46,2038
47,1998
48,2091
49,2072
50,2079
51,2065
52,2081
53,2040
54,2046
55,2083
56,2085
57,2056
58,2022
59,2029
60,2010
61,2076
62,2035
63,2017
64,2015
65,2027
66,2029
67,2057
68,2005
69,2055
70,2073
71,2071
72,2021
73,2062
74,2037
75,2021
76,2048
77,2028
78,2083
79,2042
80,2052
81,2017
82,2044
83,2034
84,2081
85,2080
86,2024
87,2077
88,2071
89,2051
90,2042
91,2075
92,2030
93,2018
94,2027
95,2074
96,2007
97,2070
98,2048
99,2026
100,2086
101,2035
102,2060
103,2042
104,2090
105,2075
106,2060
107,2079
108,2040
109,2078
110,2021
111,2024
112,2004
113,2090
114,2020
115,2002
116,2009
117,2075
118,2029
119,2059
120,2049
121,2026
122,2066
123,2041
124,2071
125,2063
126,2040
127,2068
128,2023
129,2000
130,2039
131,2089
132,2008
133,2089
134,2056
135,2009
136,2010
137,2016
138,2006
139,2036
140,2071
141,2059
142,2044
143,2014
144,2052
145,2036
146,2048
147,2061
148,2018
149,2030
150,2043
151,2057
152,2034
153,2070
154,2038
155,2014
156,2064
157,2067
158,2019
159,2072
160,2069
161,2026
162,2032
163,2067
164,2021
165,2047
166,2089
167,2044
168,1998
169,2032
170,2034
171,1998
172,2001
173,2077
174,2082
175,2016
176,2062
177,2042
178,2064
179,2005
180,2013
181,2013
182,2063
183,2021
184,2091
185,2089
186,2035
187,2084
188,2054
189,2037
190,2067
191,2039
192,2000
193,2045
194,2048
195,2043
196,2015
197,2087
198,2029
199,2042
200,2072
201,2005
202,2079
203,2079
204,2020
205,2083
206,1999
207,2089
208,2055
209,2077
210,2020
211,2021
212,2004
213,2070
214,2076
215,2049
216,2010
217,2061
218,2075
219,2063
220,2002
221,2077
222,2043
223,2061
224,2075
225,2049
226,2048
227,2019
228,2046
229,2096
230,2054
231,2030
232,2004
233,2073
234,2057
235,2042
236,2027
237,2038
238,2083
239,2023
240,2094
241,2072
242,2018
243,2069
244,2006
245,2050
246,2032
247,2086
248,2004
249,2006
250,2058
251,1999
252,2007
