timestamp,radar_adc
0,2055
1,2359
2,2573
3,2673
4,2526
5,2118
6,1727
7,1400
8,1449
9,1806
10,2178
11,2585
12,2715
13,2371
14,2158
15,2060
16,1808
17,1542
18,1582
19,1739
20,2231
21,2234
22,2599
23,2596
24,2181
25,1804
26,1690
27,1485
28,1544
29,2066
30,2181
31,2283
32,2460
33,2304
34,2132
35,1851
36,1723
37,1765
38,1889
39,1856
40,2012
41,2181
42,2178
43,2260
44,2074
45,1802
46,1771
47,1925
48,1962
49,2037
50,2114
51,1938
52,1991
53,2197
54,1915
55,1937
56,1999
57,2076
58,2209
59,1972
60,2105
61,1963
62,1811
63,1989
64,1966
65,2222
66,2101
67,2152
68,2157
69,2054
70,1937
71,1855
72,1817
73,1859
74,2003
75,2295
76,2423
77,2302
78,2210
79,2093
80,2075
81,1828
82,1547
83,1633
84,1772
85,2127
86,2222
87,2509
88,2455
89,2177
90,1677
91,1660
92,1727
93,1683
94,2091
95,2113
96,2527
97,2470
98,2227
99,2188
100,1973
101,1635
102,1508
103,1889
104,1955
105,2353
106,2566
107,2367
108,2262
109,1854
110,1691
111,1656
112,1472
113,1656
114,2268
115,2194
116,2579
117,2441
118,2090
119,1871
120,1717
121,1866
122,1645
123,2073
124,2039
125,2321
126,2376
127,2158
128,2220
129,1777
130,1737
131,1724
132,1868
133,1825
134,2272
135,2392
136,2292
137,2362
138,1935
139,1680
140,1856
141,1862
142,2144
143,2314
144,2362
145,2219
146,2187
147,2069
148,1777
149,1797
150,1952
151,1749
152,2182
153,2381
154,2262
155,2183
156,1942
157,1773
158,1814
159,1787
160,1724
161,1904
162,2238
163,2357
164,2261
165,2008
166,2153
167,1848
168,1954
169,1889
170,1845
171,2177
172,2255
173,2493
174,2262
175,2020
176,1780
177,1652
178,1966
179,2026
180,2206
181,1999
182,2273
183,2213
184,2213
185,1999
186,1807
187,1801
188,1671
189,1955
190,1914
191,2103
192,2465
193,2093
194,2294
195,2193
196,1869
197,2010
198,1781
199,2104
200,2065
201,2128
202,2184
203,2129
204,2081
205,2134
206,2043
207,1769
208,1932
209,2214
210,1986
211,2122
212,2024
213,2000
214,1935
215,2034
216,1975
217,1991
218,1910
219,2013
220,1972
221,2271
222,1865
223,2030
224,1845
225,1787
226,2054
227,2181
228,2252
229,2368
230,1992
231,2124
232,1994
233,1735
234,2039
235,1826
236,2109
237,2260
238,2178
239,2197
240,1954
241,1916
242,1809
243,1888
244,1961
245,1960
246,2247
247,2430
248,2185
249,2260
250,2258
251,1795
252,1724
253,1727
254,1876
255,2081
256,2063
257,2456
258,2535
259,2312
260,2267
261,2002
262,1765
263,1627
264,1739
265,2196
266,2439
267,2295
268,2513
269,2457
270,2096
271,1845
272,1500
273,1662
274,1840
275,2194
276,2347
277,2570
278,2457
279,2123
280,2221
281,1834
282,1660
283,1621
284,1730
285,2134
286,2317
287,2362
288,2490
289,2282
290,2087
291,1703
292,1834
293,1856
294,1776
295,1913
296,2221
297,2328
298,2187
299,2336
300,2160
301,1864
302,1710
303,1783
304,1930
305,2006
306,1977
307,2321
308,2343
309,2349
310,2138
311,2210
312,1883
313,2004
314,1923
315,2125
316,1959
317,2035
318,2008
319,2069
320,2197
321,2302
322,2024
323,2035
324,1813
325,2091
326,2108
327,1976
328,2174
329,2249
330,2404
331,2363
332,2013
333,2181
334,1740
335,1869
336,1977
337,1736
338,1941
339,1967
340,2248
341,2289
342,2464
343,2329
344,2143
345,1806
346,1811
347,1633
348,2113
349,2164
350,2417
351,2479
352,2289
353,2238
354,1980
355,1880
356,1660
357,1726
358,2066
359,2257
360,2454
361,2482
362,2503
363,2061
364,2194
365,1815
366,1548
