timestamp,radar_adc
0,2051
1,2057
2,2093
3,2043
4,2062
5,2084
6,1998
7,2024
8,2092
9,2022
10,2005
11,2009
12,1998
13,2045
14,2057
15,2061
16,2084
17,2028
18,2078
19,2087
20,1998
21,2022
22,2064
23,2069
24,2078
25,2053
26,2057
27,2031
28,2019
29,2011
30,2069
31,2090
32,2038
33,2038
34,2075
35,2044
36,2068
37,2072
38,2062
39,2079
40,2026
41,2089
42,2038
43,2061
44,2005
45,2064
46,2058
47,2068
48,1999
49,2003
50,1998
51,2082
52,2084
53,2021
54,2046
55,2007
56,2018
57,2041
58,2020
59,2051
60,2077
61,2013
62,2038
63,2062
64,2012
65,2032
66,2092
67,2036
68,2010
69,2072
70,2054
71,2081
72,2041
73,2092
74,2049
75,2051
76,2010
77,2032
78,2096
79,2046
80,2055
81,2018
82,2011
83,2081
84,2004
85,2090
86,2063
87,2071
88,2069
89,2007
90,1999
91,2035
92,2036
93,2094
94,2088
95,2071
96,2016
97,2061
98,2044
99,2042
100,2060
101,2056
102,2058
103,2064
104,2032
105,2043
106,2035
107,2093
108,2013
109,2015
110,2055
111,2027
112,2066
113,2096
114,2045
115,2052
116,2092
117,2020
118,2055
119,2017
120,2081
121,2020
122,2067
123,2063
124,2026
125,2037
126,2089
127,2047
128,2023
129,2038
130,2077
131,2087
132,2041
133,2079
134,2091
135,2026
136,2089
137,2089
138,2029
139,2055
140,2073
141,2044
142,2043
143,2016
144,2011
145,2007
146,2064
147,2039
148,2015
149,2051
150,2058
151,2014
152,2070
153,2075
154,2040
155,2051
156,2090
157,2042
158,2005
159,2037
160,2057
161,2054
162,2060
163,2071
164,2007
165,2087
166,2090
167,2077
168,2086
169,2049
170,2094
171,2077
172,2004
173,2009
174,2014
175,2022
176,2000
177,2042
178,2061
179,2042
180,1999
181,2060
182,2005
183,2044
184,2094
185,1999
186,2042
187,2035
188,2054
189,2064
190,2026
191,2083
192,2041
193,2029
194,2029
195,2044
196,2009
197,2096
198,2057
199,2077
