timestamp,radar_adc
0,1953
1,2571
2,2554
3,2633
4,2552
5,1816
6,1818
7,1454
8,1405
9,1701
10,2168
11,2359
12,2434
13,2682
14,2256
15,2042
16,1623
17,1365
18,1522
19,2074
20,2279
21,2393
22,2734
23,2542
24,2260
25,1711
26,1586
27,1402
28,1631
29,2174
30,2109
31,2510
32,2347
33,2294
34,2103
35,1683
36,1474
37,1680
38,1798
39,2187
40,2482
41,2268
42,2418
43,2092
44,2077
45,1914
46,1862
47,1730
48,1892
49,2134
50,2306
51,2518
52,2310
53,2025
54,1906
55,1904
56,1987
57,1862
58,2016
59,2075
60,2277
61,2351
62,2291
63,2266
64,1960
65,1869
66,1819
67,1763
68,1984
69,1825
70,2248
71,2366
72,2263
73,2262
74,2207
75,1938
76,1949
77,1846
78,2010
79,1957
80,2095
81,2312
82,2198
83,2270
84,2195
85,1920
86,1847
87,1895
88,1978
89,1893
90,2233
91,2064
92,2191
93,2472
94,2291
95,1908
96,1909
97,1615
98,1907
99,1889
100,2094
101,2275
102,2383
103,2137
104,1962
105,1758
106,1695
107,1556
108,2001
109,2141
110,2169
111,2387
112,2295
113,2221
114,2082
115,1894
116,1864
117,1605
118,1868
119,2240
120,2317
121,2493
122,2340
123,2148
124,1918
125,1665
126,1620
127,1657
128,1868
129,1997
130,2373
131,2244
132,2437
133,2148
134,1969
135,1600
136,1909
137,1776
138,2139
139,2096
140,2364
141,2239
142,2104
143,1921
144,1963
145,1988
146,1702
147,1866
148,2128
149,2187
150,2070
151,2156
152,2210
153,2048
154,1798
155,1757
156,2003
157,2095
158,2314
159,2020
160,1953
161,2117
162,1969
163,1860
164,2083
165,1935
166,2254
167,2295
168,2182
169,2136
170,1970
171,1782
172,1751
173,2100
174,1857
175,2148
176,2217
177,2197
178,1985
179,1910
180,1998
181,2009
182,1725
183,1802
184,2197
185,2075
186,2147
187,2054
188,1915
189,1801
190,1671
191,1891
192,1788
193,1935
194,2057
195,2143
196,2129
197,1966
198,2143
199,2017
200,1694
201,1819
202,1914
203,2112
204,2079
205,2079
206,2276
207,2053
208,1871
209,1882
210,1765
211,2149
212,2120
213,2136
214,2089
215,2339
216,2085
217,1763
218,2021
219,1917
220,1808
221,2074
222,2022
223,2268
224,2276
225,2235
226,1938
227,2128
228,2025
229,1955
230,2181
231,2071
232,2268
233,2094
234,1964
235,2131
236,1954
237,2101
238,1784
239,2029
240,2167
241,2242
242,2177
243,2248
244,2187
245,1957
246,1980
247,1838
248,1857
249,1992
250,2092
251,2230
252,2148
253,1844
254,2151
255,2052
256,1968
257,2272
258,1987
259,1875
260,2068
261,2119
262,1777
263,1868
264,2118
265,2072
266,2209
267,2029
268,1998
269,1930
270,1997
271,2067
272,1763
273,1970
274,2147
275,2171
276,2115
277,2034
278,2202
279,1958
280,2024
281,1669
282,1843
283,2144
284,2003
285,2304
286,2114
287,2057
288,1970
289,1833
290,1957
291,1676
292,2108
293,2226
294,2390
295,2301
296,2098
297,2053
298,1798
299,1856
300,1683
301,1697
302,2072
303,2269
304,2484
305,2424
306,2222
307,2112
308,2020
309,1732
310,1860
311,1806
