timestamp,radar_adc
0,2022
1,2043
2,2042
3,2000
4,2049
5,2024
6,2028
7,2003
8,2065
9,2062
10,2006
11,2081
12,2054
13,2007
14,2068
15,2033
16,2046
17,2003
18,2094
19,2057
20,2045
21,2074
22,2035
23,1999
24,2001
25,2042
26,2069
27,2061
28,2015
29,2018
30,2058
31,2035
32,2018
33,2015
34,2073
35,2053
36,2055
37,2022
38,2023
39,2051
40,2057
41,2065
42,2030
43,2013
44,2094
45,2087
46,2059
47,2093
48,2001
49,2062
50,2091
51,2065
52,2044
53,2090
54,2008
55,2033
56,2095
57,2001
58,2052
59,2036
60,2058
61,2000
62,2024
63,2042
64,2088
65,2002
66,2065
67,2034
68,2032
69,2023
70,2077
71,2032
72,2076
73,2050
74,2063
75,2002
76,2046
77,2086
78,2046
79,2064
80,2015
81,2003
82,2082
83,2000
84,2033
85,2010
86,2046
87,2075
88,2082
89,2097
90,2047
91,2073
92,2001
93,2042
94,2050
95,2034
96,2089
97,2054
98,2058
99,2013
100,2032
101,2074
102,2003
103,2000
104,2016
105,2014
106,2027
107,2094
108,2068
109,2007
110,2044
111,2035
112,2057
113,2077
114,2054
115,2033
116,2090
117,2012
118,2046
119,2012
120,2035
121,2036
122,2093
123,2038
124,2023
125,2034
126,2009
127,2032
128,2037
129,2084
130,2000
131,2095
132,2011
133,2052
134,2021
135,2035
136,2089
137,2031
138,2032
139,2031
140,2032
141,2034
142,2008
143,1998
144,2058
145,2060
146,2063
147,2048
148,2084
149,2096
150,2037
151,2013
152,2000
153,2027
154,2008
155,2040
156,2087
157,2001
158,2079
159,2028
160,2097
161,2028
162,2071
163,2053
164,2032
165,2027
166,2067
167,2075
168,2012
169,2015
170,2055
171,2035
172,2058
173,2084
174,2069
175,2026
176,2013
177,2011
178,2028
179,2036
180,2093
181,2012
182,2028
183,2029
184,2096
185,2010
186,2015
187,2050
188,2066
189,2085
190,2036
191,2060
192,2014
193,2003
194,2080
195,2075
196,2004
197,2076
198,2033
199,2005
200,2006
201,2042
202,2044
203,2014
204,2091
205,2097
206,2060
207,2063
208,2021
209,2077
210,2006
211,2056
212,2056
213,2070
214,2054
215,2066
216,2035
217,2079
218,2030
219,2010
220,2009
221,2042
222,2023
223,2040
224,2052
225,1999
226,2054
227,2035
228,2045
229,2054
230,2046
231,2017
232,2043
233,1999
234,2077
235,2070
236,2035
237,2014
238,2074
239,2021
240,2023
241,2087
242,2049
243,2028
244,2060
245,2031
246,2029
247,2075
248,2049
249,2007
250,2074
251,2079
252,2089
253,2070
254,2028
255,2030
256,2058
257,2017
258,2056
259,2030
260,2096
261,2019
262,2084
263,2067
264,2090
265,2002
266,2036
267,2034
268,2095
269,2004
270,2035
271,2060
272,2007
273,2052
274,2041
275,2060
276,2044
277,2058
278,2051
279,2002
280,2079
281,2002
282,2057
283,2029
284,2045
285,2086
286,2080
287,2022
288,2083
289,2018
290,2020
291,2011
292,2090
293,2007
294,2089
295,2079
296,2027
297,2045
298,2044
299,2058
300,2023
301,2080
302,2020
303,2053
304,2026
305,2039
306,2017
307,2071
308,2091
309,2086
310,2026
311,2092
312,1999
313,2042
314,2036
315,2079
316,2095
317,2062
318,2005
319,2068
320,2041
321,2073
322,2083
323,2080
324,2050
325,2047
326,2013
327,2009
328,2039
329,2082
330,2044
331,2074
332,2010
333,2087
334,2073
335,2046
336,2048
337,2052
338,2000
339,2072
340,2088
341,2032
342,2077
343,2010
344,2035
345,2019
346,2047
347,2066
348,2009
349,2005
350,2030
351,2043
352,2035
353,2038
354,2054
355,2042
356,2080
357,2008
358,2024
359,2007
360,2023
361,2012
362,2042
363,2024
364,2082
365,2020
366,2042
367,2017
368,2080
369,2095
370,2036
371,2064
372,2068
373,2001
374,2078
375,2012
376,2085
377,2053
378,2090
379,2074
380,2043
381,2008
382,2028
383,2062
384,1998
385,2022
386,2017
387,2001
388,2069
389,2060
390,1999
391,2010
392,2051
393,2072
394,2025
395,2065
396,2048
397,2021
398,2000
399,2087
400,2090
401,2013
402,2055
403,2037
404,2069
405,2021
406,2063
407,2055
408,2030
409,2014
410,2061
411,2043
412,2086
413,2044
414,2056
415,2090
416,2087
417,2058
418,2081
419,2006
420,2035
421,2035
422,2094
423,2021
424,2075
425,2012
426,2083
427,2026
428,2010
429,2093
430,2019
431,2000
432,2050
433,2034
434,2012
435,2087
436,2084
437,2092
438,2086
439,2029
440,2060
441,2014
442,2066
443,2052
444,2016
445,2040
446,2029
447,2011
448,2061
449,2097
450,2067
451,2066
452,2065
453,2012
454,2073
455,2009
456,2032
457,2090
458,2058
459,2009
460,2047
461,2003
462,2017
463,2071
464,2087
465,2040
466,2066
467,2082
468,2080
469,2054
470,2080
471,2071
472,2021
473,2075
474,2035
475,2053
476,2030
477,2072
478,2039
479,2016
480,2003
481,2042
482,2080
483,2083
484,2090
485,2016
486,2028
487,2013
488,2023
489,2093
490,2055
491,2042
492,2013
493,2005
494,2059
495,2000
496,2037
497,2008
498,2073
499,2015
500,2044
501,2084
502,2095
503,2091
504,2070
505,2020
506,2055
507,2006
508,2027
509,2045
510,2060
511,2032
512,2040
513,2033
514,2004
515,2000
516,2035
517,2095
518,2031
519,2022
520,2073
521,2079
522,2062
523,2068
524,2004
525,2021
526,2092
527,2091
528,2042
529,2029
530,1998
531,2055
532,2010
533,2085
534,2048
535,2093
536,2036
537,2022
538,2011
539,1999
540,2049
541,2095
542,2066
543,2067
544,2005
545,2049
546,2006
547,2064
548,2037
549,2018
550,2081
551,2077
552,2044
553,2005
554,2093
555,2074
556,2086
557,2046
558,2083
559,2081
560,2024
561,2000
562,2026
563,2095
564,2073
565,2023
566,1999
567,2065
568,2087
569,2082
570,2078
571,2083
572,2006
573,2002
574,2067
575,2075
576,2096
577,2062
578,2050
579,2072
580,2011
581,2073
582,2062
583,2058
584,2032
585,2040
586,2015
587,2091
588,2070
589,2064
590,2056
591,2004
592,2074
593,2062
594,2042
595,2078
596,2090
597,2031
598,2071
599,2016
600,2050
601,2049
602,2019
603,2087
604,2086
605,2036
606,2092
607,2065
608,2031
609,2047
610,2077
611,2073
612,2053
613,2025
614,2028
615,2017
616,2033
617,2063
618,2067
619,2043
620,2071
621,2080
622,2047
623,2097
624,2090
625,2092
626,2024
627,2045
628,2041
629,2062
630,2093
631,2079
632,2087
633,2023
634,2078
635,2057
636,2030
637,2076
638,2075
639,1999
640,2063
641,2050
642,2084
643,2063
644,2079
645,2012
646,2057
647,2003
648,2056
649,2069
650,2076
651,2045
652,2089
653,2038
654,2015
