timestamp,radar_adc
0,2146
1,2406
2,2518
3,2766
4,2346
5,2257
6,1698
7,1448
8,1336
9,1757
10,1794
11,2401
12,2347
13,2524
14,2680
15,2260
16,1881
17,1563
18,1628
19,1401
20,1825
21,2078
22,2107
23,2313
24,2503
25,2287
26,2162
27,1903
28,1715
29,1835
30,1564
31,2066
32,2064
33,2399
34,2374
35,2193
36,2451
37,1914
38,1752
39,1838
40,1634
41,1653
42,1720
43,2049
44,2294
45,2333
46,2431
47,2330
48,2171
49,2023
50,1886
51,1729
52,1648
53,1929
54,2089
55,2003
56,2189
57,2296
58,2481
59,2136
60,2161
61,1722
62,1911
63,1609
64,1719
65,2125
66,2182
67,2493
68,2390
69,2487
70,2260
71,1949
72,1971
73,1461
74,1705
75,1864
76,1907
77,2334
78,2362
79,2309
80,2466
81,2139
82,1820
83,1695
84,1503
85,1831
86,1690
87,2157
88,2503
89,2632
90,2386
91,2130
92,2002
93,1774
94,1682
95,1426
96,1873
97,1834
98,2177
99,2526
100,2670
101,2378
102,2168
103,1721
104,1508
105,1709
106,1807
107,2122
108,2198
109,2256
110,2578
111,2500
112,2176
113,1853
114,1602
115,1629
116,1727
117,1986
118,2226
119,2204
120,2310
121,2240
122,2381
123,2201
124,2058
125,1711
126,2048
127,1930
128,1984
129,2294
130,2174
131,2066
132,2295
133,2233
134,2164
135,1915
136,2076
137,2048
138,1874
139,2027
140,2274
141,1971
142,2159
143,2235
144,2126
145,1977
146,2127
147,1917
148,2069
149,2156
150,1969
151,1856
152,1859
153,2050
154,2106
155,2183
156,1947
157,2027
158,2052
159,1941
160,1860
161,1763
162,1857
163,1912
164,2132
165,2267
166,2279
167,2358
168,2236
169,1978
170,1825
171,1837
172,2095
173,1885
174,2004
175,2053
176,2121
177,2305
178,2169
179,2038
180,1707
181,1975
182,2096
183,1948
184,2153
185,2026
186,2087
187,2127
188,2272
189,1933
190,2055
191,1967
192,1967
193,2105
194,2244
195,2300
196,2390
197,2372
198,1963
199,1927
200,1857
201,1677
202,1838
203,2045
204,2019
205,2348
206,2331
207,2128
208,2071
209,1775
210,1813
211,1829
212,1933
213,1973
214,2118
215,2181
216,2118
217,2379
218,2154
219,1807
220,1653
221,1712
222,2034
223,1843
224,2315
225,2405
226,2129
227,2110
228,2211
229,1892
230,1638
231,1863
232,1768
233,1918
234,2076
235,2143
236,2202
237,2080
238,1967
239,2116
240,2032
241,2005
242,1983
243,1799
244,2284
245,2108
246,2217
247,2044
248,2064
249,2033
250,1755
251,1894
252,1979
253,1771
254,2136
255,2171
256,2034
257,2368
258,2309
259,2276
260,2069
261,1916
262,2086
263,2091
264,2124
265,1852
266,2212
267,2250
268,1965
269,2099
270,1937
271,2137
272,2183
273,2116
274,2116
275,1926
276,2101
277,2038
278,2074
279,2214
280,2373
281,2410
282,2069
283,2142
284,1897
285,1868
286,1740
287,1752
288,1820
289,2023
290,2052
291,2184
292,2184
293,2229
294,2242
295,2050
296,1852
297,1702
298,1643
299,1967
300,2244
301,2333
302,2414
303,2295
304,2173
305,2014
306,1886
307,1813
308,1810
309,1747
310,2063
311,2468
312,2640
313,2365
314,2462
315,2123
316,1734
317,1684
318,1590
319,1923
320,2110
321,2125
322,2476
323,2629
324,2148
325,2319
326,2030
327,1846
328,1761
329,1730
330,2007
331,2001
332,2147
333,2307
334,2356
335,2258
336,2173
337,1746
338,1720
339,1959
340,1710
341,2177
342,2047
343,2316
344,2100
345,2122
346,1983
347,2083
348,2000
349,1840
350,2043
351,1927
352,2176
353,2065
354,2256
355,2181
356,2311
357,2252
358,1934
359,2186
360,2006
361,2137
362,1765
363,2121
364,2155
365,2077
366,2250
367,2050
368,2279
369,2061
370,2226
371,1907
372,2054
373,1732
374,1725
375,1729
376,2038
377,2049
378,2487
379,2346
380,2044
381,2024
382,1975
383,1845
384,1807
385,1918
386,1987
387,2238
388,2175
389,2255
390,2287
391,2228
392,1854
393,1732
394,1874
395,1678
396,2028
397,1879
398,2227
399,2238
400,2516
401,2199
402,1927
403,1733
404,1580
405,1819
406,1859
407,2087
408,2189
409,2422
410,2473
411,2158
412,2337
413,2089
414,1632
415,1742
416,1929
417,2066
418,2251
419,2329
420,2221
421,2237
422,2308
423,2082
424,2081
425,2006
426,1921
427,2039
428,2049
429,2022
430,2053
431,2125
432,1991
433,2104
434,2152
435,1934
436,2153
437,2030
438,2183
439,2143
440,2175
441,2214
442,2039
443,2044
444,2009
445,1903
446,2270
447,2307
448,2189
449,1824
450,2073
451,1882
452,1865
453,1996
454,1986
455,2334
456,2149
457,2205
458,2234
459,2113
460,1745
461,1642
462,1629
463,1831
464,2195
465,2235
466,2150
467,2275
468,2239
469,2142
470,1766
471,1608
472,1800
473,1887
474,2128
475,2167
476,2399
477,2318
478,2480
479,2307
480,2090
481,1948
482,1862
483,1862
484,2047
485,2181
486,2101
487,2455
488,2324
489,2030
490,2224
491,2042
492,1699
493,1782
494,2008
495,2146
496,2198
497,2362
498,2135
499,2362
500,2169
501,2190
502,1943
503,1745
504,2092
505,1799
506,1881
507,2072
508,2259
509,2263
510,2159
511,2005
512,2179
513,2034
514,2016
515,2087
516,1972
517,1879
518,2155
519,1893
520,1925
521,2153
522,2194
523,2145
524,2198
525,2216
526,1844
527,1821
528,2035
529,1730
530,1878
531,1953
532,2356
533,2165
534,2094
535,2071
536,2030
537,1954
538,1962
539,1909
540,1744
541,2179
542,2102
543,2118
544,2432
545,2356
546,2238
547,1927
548,1798
549,1739
550,1808
551,2000
552,2284
553,2366
554,2382
555,2505
556,2133
557,1836
558,1855
559,1799
560,1525
561,1636
562,2060
563,2390
564,2477
565,2385
566,2429
567,2240
568,1968
569,1575
570,1617
571,1732
572,1752
573,1983
574,2168
575,2260
576,2312
577,2079
578,1944
579,1711
580,1681
581,1811
582,1747
583,1929
584,2378
585,2141
586,2499
587,2312
588,2053
589,2021
590,1676
591,1693
592,1811
593,1853
594,1874
595,2143
596,1997
597,2264
598,2090
599,1934
600,1891
601,2117
602,1970
603,2030
604,1903
605,1911
606,2245
607,1949
608,2300
609,2043
610,2026
611,2037
612,2106
613,2160
614,1731
615,2061
616,1760
617,2176
618,2147
619,2386
620,2281
621,2110
622,2319
623,2036
624,1957
625,1754
626,1656
627,1793
628,1895
629,2187
630,2300
631,2177
632,2373
633,1987
634,1845
635,1735
636,1764
637,1599
638,2041
639,2241
640,2305
641,2536
642,2242
643,2180
644,1922
645,1832
646,1525
647,1875
648,1998
649,1940
650,2188
651,2389
652,2480
653,2400
654,2062
655,1733
656,1761
657,1621
658,1692
659,1951
660,2348
661,2406
662,2268
663,2229
664,2178
665,1948
666,1801
667,1758
668,1953
669,1948
670,1942
671,2418
672,2488
673,2308
674,2261
675,2070
676,1876
677,1828
678,1793
679,1826
680,1908
681,2282
682,2336
683,2032
684,1991
685,1826
686,1914
687,1999
688,1827
689,1819
690,1911
691,2006
692,1954
693,1930
694,1985
695,2153
696,1999
697,2107
698,1933
699,2207
