timestamp,radar_adc
0,2112
1,2006
2,2035
3,1991
4,2094
5,2090
6,2040
7,2244
8,2060
9,2192
10,2216
11,2208
12,2127
13,2157
14,2187
15,2179
16,2201
17,2199
18,2304
19,2337
20,2273
21,2386
22,2378
23,2377
24,2262
25,2324
26,2276
27,2377
28,2422
29,2432
30,2327
31,2347
32,2418
33,2429
34,2517
35,2457
36,2487
37,2426
38,2427
39,2479
40,2500
41,2524
42,2368
43,2473
44,2393
45,2437
46,2490
47,2465
48,2381
49,2370
50,2379
51,2409
52,2521
53,2481
54,2523
55,2451
56,2398
57,2384
58,2360
59,2342
60,2347
61,2352
62,2391
63,2341
64,2480
65,2322
66,2331
67,2280
68,2407
69,2249
70,2354
71,2309
72,2274
73,2252
74,2319
75,2339
76,2278
77,2221
78,2258
79,2205
80,2257
81,2253
82,2289
83,2086
84,2222
85,2188
86,2147
87,2176
88,2202
89,2148
90,2062
91,2112
92,2116
93,2076
94,2116
95,2064
96,2056
97,2061
98,1933
99,1944
100,2031
101,1981
102,1909
103,1813
104,1875
105,1822
106,1867
107,1929
108,1888
109,1885
110,1850
111,1771
112,1841
113,1821
114,1694
115,1736
116,1723
117,1831
118,1710
119,1726
120,1756
121,1691
122,1703
123,1710
124,1782
125,1809
126,1664
127,1625
128,1790
129,1652
130,1705
131,1605
132,1660
133,1724
134,1591
135,1676
136,1689
137,1607
138,1692
139,1608
140,1663
141,1653
142,1699
143,1715
144,1694
145,1643
146,1643
147,1769
148,1770
149,1791
150,1723
151,1745
152,1706
153,1697
154,1789
155,1761
156,1704
157,1871
158,1710
159,1727
160,1813
161,1833
162,1871
163,1810
164,1933
165,1958
166,1891
167,1830
168,1914
169,1871
170,1986
171,2004
172,1936
173,2002
174,1966
175,1997
176,1956
177,1943
178,2081
179,2148
180,2089
181,2133
182,2161
183,2135
184,2128
185,2056
186,2220
187,2106
188,2276
189,2212
190,2140
191,2222
192,2197
193,2234
194,2207
195,2203
196,2380
197,2331
198,2344
199,2275
200,2288
201,2438
