timestamp,radar_adc
0,2133
1,2004
2,2146
3,2086
4,2059
5,2149
6,2244
7,2253
8,2295
9,2306
10,2328
11,2284
12,2316
13,2341
14,2309
15,2330
16,2234
17,2434
18,2458
19,2305
20,2329
21,2305
22,2376
23,2329
24,2442
25,2393
26,2403
27,2502
28,2491
29,2388
30,2524
31,2418
32,2489
33,2469
34,2416
35,2411
36,2437
37,2547
38,2489
39,2535
40,2376
41,2468
42,2356
43,2445
44,2364
45,2444
46,2279
47,2332
48,2341
49,2342
50,2286
51,2312
52,2377
53,2263
54,2213
55,2204
56,2194
57,2114
58,2199
59,2187
60,2220
61,2142
62,2197
63,2053
64,2055
65,1966
66,1984
67,2037
68,1980
69,1939
70,1979
71,1860
72,1971
73,1906
74,1928
75,1795
76,1867
77,1759
78,1896
79,1863
80,1785
81,1762
82,1838
83,1684
84,1699
85,1743
86,1638
87,1661
88,1722
89,1766
90,1637
91,1636
92,1628
93,1758
94,1712
95,1667
96,1764
97,1695
98,1646
99,1667
100,1585
101,1727
102,1693
103,1745
104,1673
105,1611
106,1632
107,1822
108,1767
109,1830
110,1658
111,1732
112,1742
113,1774
114,1859
115,1822
116,1872
117,1770
118,1844
119,1849
120,1953
121,1891
122,1909
123,2022
124,1896
125,1992
126,2078
127,2116
128,2074
129,2127
130,2137
131,2141
132,2179
133,2119
134,2109
135,2123
136,2249
137,2201
138,2325
139,2269
140,2324
141,2381
142,2316
143,2376
144,2414
145,2299
146,2387
147,2358
148,2343
149,2343
150,2421
151,2487
152,2397
153,2408
154,2529
155,2393
156,2509
157,2555
158,2431
159,2463
160,2514
161,2416
162,2500
163,2547
164,2525
165,2523
166,2553
167,2516
168,2445
169,2488
170,2511
171,2458
172,2498
173,2390
174,2475
175,2465
176,2412
177,2373
178,2464
179,2371
180,2442
181,2359
182,2243
183,2329
184,2252
185,2194
186,2216
187,2162
188,2302
189,2153
190,2128
191,2072
192,2147
193,2199
194,2199
195,2039
196,2163
197,2037
198,2080
199,2063
200,1978
201,1973
202,1924
203,1977
204,1873
205,1892
206,1974
207,1962
208,1914
209,1850
210,1895
211,1883
212,1785
213,1771
214,1714
215,1773
216,1818
217,1851
218,1760
219,1735
220,1703
221,1695
