timestamp,radar_adc
0,2082
1,2093
2,2071
3,2076
4,2052
5,2069
6,2050
7,2038
8,2062
9,2059
10,2057
11,2052
12,2080
13,2056
14,2083
15,2047
16,2078
17,2091
18,2076
19,2039
20,2077
21,2037
22,2081
23,2066
24,2061
25,2015
26,2010
27,2051
28,2010
29,2028
30,1998
31,2087
32,2022
33,2057
34,2052
35,1998
36,2022
37,2062
38,2021
39,2072
40,2022
41,2064
42,2078
43,2001
44,2012
45,2084
46,2032
47,2005
48,2055
49,2091
50,2008
51,2028
52,2030
53,2018
54,2065
55,2091
56,2013
57,2039
58,2032
59,2070
60,2097
61,2035
62,2067
63,2048
64,2068
65,2042
66,2044
67,2047
68,2096
69,2011
70,2091
71,2011
72,2042
73,2025
74,2036
75,2080
76,2011
77,2085
78,2011
79,2034
80,2078
81,2041
82,2055
83,2051
84,2068
85,1998
86,2002
87,2020
88,2065
89,2091
90,2067
91,2071
92,2059
93,2057
94,2037
95,2035
96,2017
97,2015
98,2064
99,2057
100,2074
101,2087
102,2065
103,2003
104,2096
105,2044
106,2065
107,2049
108,2009
109,2041
110,2060
111,2054
112,2006
113,2081
114,2032
115,2061
116,2040
117,2063
118,2091
119,2021
120,2063
121,2000
122,2048
123,2080
124,2029
125,2068
126,2089
127,2093
128,2022
129,2002
130,2071
131,2080
132,2089
133,2048
134,2050
135,2095
136,2084
137,2024
138,2006
139,2042
140,2028
141,1998
142,2074
143,2024
144,2063
145,2003
146,2066
147,2024
148,2080
149,2059
150,2032
151,2045
152,2037
153,2030
154,2041
155,2018
156,2022
157,2052
158,2004
159,2070
160,2007
161,2025
162,2081
163,2063
164,2075
165,2093
166,2010
167,2016
168,2075
169,2014
170,2076
171,2068
172,2040
173,2070
174,2057
175,2080
176,2071
177,2068
178,2022
179,2071
180,2065
181,2088
182,2055
183,2002
184,2058
185,2016
186,2009
187,2080
188,2080
189,2072
190,2002
191,2035
192,2000
193,2078
194,2041
195,2042
196,2058
197,2053
198,2070
199,2048
200,2043
201,2055
202,2095
203,2061
204,2054
205,2071
206,2087
207,2045
208,2068
209,2058
210,2063
211,2052
212,2000
213,2055
214,2049
215,2062
216,2017
217,2001
218,2054
219,2009
220,2037
221,2004
222,2025
223,2004
224,2047
225,2083
226,2097
227,2032
228,2019
229,2051
230,2029
231,2009
232,2044
233,2094
234,2091
235,2010
236,2021
237,2043
238,2004
239,2063
240,2090
241,2012
242,2052
243,2048
244,2049
245,2053
246,2052
247,2028
248,2013
249,2031
250,2095
251,2001
252,2024
253,2057
254,2016
255,2041
256,2050
257,2006
258,2097
259,1999
260,2051
261,2094
262,2069
263,2025
264,2055
265,2064
266,2067
267,2018
268,2000
269,2023
270,2095
271,2059
272,2061
273,2053
274,1998
275,1999
276,2014
277,2053
278,2062
279,2042
280,2030
281,1998
282,2091
283,2093
284,2015
285,2097
286,2044
287,2018
288,2086
289,2095
290,2015
291,2048
292,2061
293,2093
294,2064
295,2065
296,2082
297,2069
298,2046
299,2039
300,2088
301,2075
302,2001
303,2076
304,2085
305,2083
306,2065
307,2092
308,2029
309,2035
310,2047
311,2064
312,2089
313,2080
314,2074
315,2047
316,2018
317,2071
318,2009
319,2078
320,2051
321,2090
322,2022
323,2044
324,2062
325,2091
326,2044
327,2069
328,2059
329,2029
330,2083
331,2056
332,2069
333,2027
334,2064
335,2055
336,2056
337,2036
338,2041
339,2061
340,2013
341,2032
342,2030
343,2042
344,2071
345,2017
346,2025
347,2031
348,2076
349,2094
350,2033
351,2012
352,2061
353,2059
354,2022
355,2075
356,2097
357,2058
358,2019
359,2058
360,2054
361,2021
362,2071
363,2020
364,2077
365,2091
366,2001
367,2019
368,2081
369,2017
370,2036
371,2073
372,2022
373,2091
374,2091
375,2064
376,2090
377,2000
378,2088
379,2011
380,2002
381,2091
382,2090
383,2028
384,2062
385,2028
386,2021
387,2054
388,2009
389,2040
390,2059
391,2048
392,2092
393,2027
394,2024
395,2029
396,1999
397,2012
398,2049
399,2075
400,2086
401,2006
402,2021
403,2013
404,2015
405,2008
406,2038
407,2083
408,2066
409,2035
410,2005
411,2042
412,2005
413,2026
414,2022
415,2014
416,2053
417,2054
418,2078
419,2083
420,2089
421,2088
422,2002
423,2003
424,2034
425,2069
426,2060
427,2064
428,2061
429,2014
430,2047
431,2018
432,2091
433,2031
434,2016
435,2051
436,2054
437,2094
438,2067
439,2076
440,2007
441,2041
442,2074
443,2057
444,2003
445,2027
446,2015
447,2033
448,2002
449,2045
450,2026
451,2070
452,2045
453,2092
454,2070
455,2022
456,2002
457,2037
458,2077
459,2042
460,2093
461,2026
462,2086
463,2093
464,2016
465,2059
466,2017
467,2032
468,2070
469,2008
470,2082
471,2084
472,2022
473,2027
474,2001
475,2038
476,2095
477,2025
478,2084
479,2032
