timestamp,radar_adc
0,2010
1,2029
2,2030
3,2037
4,2062
5,2029
6,2065
7,2061
8,2059
9,2076
10,2030
11,2033
12,2091
13,2038
14,2058
15,2020
16,2082
17,2078
18,2088
19,2000
20,2010
21,2011
22,2006
23,2071
24,2093
25,2009
26,2069
27,2094
28,2081
29,2095
30,2000
31,2018
32,2082
33,2076
34,2000
35,2076
36,2028
37,2082
38,2009
39,2000
40,2093
41,2085
42,2087
43,2060
44,2007
45,2023
46,2036
47,2022
48,2029
49,2030
50,2068
51,2074
52,2044
53,2018
54,2053
55,2031
56,2097
57,2045
58,2013
59,2028
60,2074
61,2058
62,2061
63,2012
64,2016
65,2033
66,2046
67,2029
68,2004
69,2082
70,2030
71,2014
72,2034
73,2019
74,2088
75,2014
76,2024
77,2096
78,2052
79,2042
80,2008
81,2020
82,2097
83,2056
84,2014
85,2014
86,2004
87,2035
88,2049
89,2015
90,2083
91,2003
92,2031
93,2021
94,2021
95,2084
96,2020
97,2039
98,2038
99,2055
100,2074
101,2022
102,2016
103,2090
104,2026
105,2089
106,2071
107,2097
108,2041
109,2063
110,2053
111,2088
112,2079
113,2092
114,2037
115,2057
116,1999
117,2097
118,2019
119,2093
120,2016
121,2058
122,2059
123,2073
124,2009
125,2073
126,2046
127,2026
128,2075
129,2006
130,2085
131,2059
132,2077
133,2077
134,2068
135,2011
136,2025
137,2053
138,2051
139,2019
140,2012
141,2079
142,2016
143,2074
144,2067
145,2081
146,2025
147,2041
148,2025
149,2045
150,2058
151,2065
152,2014
153,2039
154,2073
155,2088
156,2066
157,2044
158,2035
159,2053
160,2050
161,2018
162,2051
163,2088
164,2044
165,2022
166,2038
167,2008
168,2028
169,2016
170,2067
171,2012
172,2088
173,2066
174,2001
175,2002
176,2083
177,2038
178,2019
179,2043
180,2011
181,2002
182,2014
183,2090
184,2046
185,2057
186,2079
187,1998
188,2050
189,2063
190,2055
191,2004
192,2031
193,1998
194,2073
195,2054
196,2050
197,2048
198,2093
199,2006
200,2055
201,2074
202,2075
203,2016
204,2035
205,2097
206,2081
207,2065
208,2071
209,2013
210,2069
211,2008
212,2047
213,2071
214,2029
215,2044
216,2002
217,2055
218,2002
219,2048
220,2052
221,2091
222,2015
223,2017
224,2058
225,2094
226,2050
227,2041
228,2027
229,2071
230,2027
231,2042
232,2071
233,2028
234,2018
235,2058
236,2057
237,2051
238,2040
239,2065
240,2030
241,2000
242,2073
243,2008
244,2068
245,2005
246,2038
247,2091
248,2074
249,2062
250,2082
251,2016
252,2088
253,2051
254,2079
255,2055
256,2047
257,2002
258,2041
259,2043
260,2089
261,2090
262,2047
263,2062
264,2024
265,2002
266,2025
267,2097
268,2081
269,2031
270,2034
271,2068
272,2017
273,2073
274,2046
275,2024
276,2039
277,2072
278,2089
279,2050
280,2010
281,2065
282,2037
283,2031
284,2025
285,2044
286,2069
287,2045
288,2080
289,2007
290,2090
291,2040
292,2009
293,2044
294,2079
295,2013
296,1999
297,2013
298,1998
299,2065
300,2055
301,2081
302,2013
303,2015
304,2019
305,2087
306,2087
307,2074
308,2048
309,2047
310,2003
311,2076
312,2013
313,2059
314,2004
315,2094
316,2033
317,2005
318,2016
319,2054
320,2039
321,2039
322,2045
