timestamp,radar_adc
0,2123
1,1981
2,2128
3,2077
4,2135
5,2096
6,2210
7,2059
8,2205
9,2171
10,2185
11,2133
12,2234
13,2238
14,2280
15,2177
16,2263
17,2299
18,2381
19,2271
20,2285
21,2383
22,2261
23,2308
24,2400
25,2399
26,2360
27,2334
28,2315
29,2392
30,2408
31,2448
32,2510
33,2392
34,2353
35,2357
36,2550
37,2400
38,2425
39,2457
40,2404
41,2374
42,2481
43,2484
44,2478
45,2389
46,2408
47,2430
48,2489
49,2536
50,2505
51,2519
52,2364
53,2453
54,2481
55,2384
56,2333
57,2314
58,2314
59,2405
60,2324
61,2270
62,2329
63,2240
64,2354
65,2394
66,2378
67,2180
68,2175
69,2339
70,2324
71,2273
72,2209
73,2196
74,2272
75,2178
76,2102
77,2233
78,2121
79,2010
80,2048
81,2039
82,2103
83,1968
84,1999
85,2061
86,2075
87,2061
88,1932
89,2013
90,1897
91,1993
92,2008
93,1845
94,1869
95,1786
96,1924
97,1882
98,1771
99,1808
100,1844
101,1747
102,1813
103,1866
104,1843
105,1728
106,1678
107,1818
108,1820
109,1738
110,1675
111,1782
112,1777
113,1619
114,1663
115,1686
116,1790
117,1788
118,1598
119,1650
120,1768
121,1777
122,1778
123,1677
124,1769
125,1786
126,1744
127,1751
128,1682
129,1672
130,1676
131,1675
132,1643
133,1665
134,1809
135,1693
136,1684
137,1669
138,1764
139,1680
140,1845
141,1850
142,1848
143,1835
144,1733
145,1935
146,1931
147,1888
148,1786
149,1869
150,1876
151,1948
152,1960
153,1960
154,1964
155,1898
156,2065
157,2031
158,2096
159,2121
160,1963
161,2107
162,2156
163,2195
164,2122
165,2217
166,2142
167,2186
168,2213
169,2282
170,2194
171,2328
172,2171
173,2284
174,2364
175,2312
176,2376
177,2307
178,2348
179,2310
180,2279
181,2272
182,2404
183,2403
184,2398
185,2378
186,2356
187,2378
188,2433
189,2438
190,2531
191,2532
192,2503
193,2403
194,2458
195,2584
196,2537
197,2512
198,2494
199,2476
200,2475
201,2407
202,2522
203,2440
204,2543
205,2426
206,2495
207,2515
208,2480
209,2517
210,2538
211,2448
212,2540
213,2515
214,2525
215,2431
216,2412
217,2542
218,2403
219,2444
220,2398
221,2384
222,2471
223,2448
224,2332
225,2431
226,2400
227,2309
228,2278
229,2396
230,2361
231,2254
232,2263
233,2230
234,2244
235,2339
236,2135
237,2174
238,2220
239,2169
240,2108
241,2092
242,2047
243,2095
244,2041
245,2014
246,2113
247,2062
248,1967
249,2034
250,2022
251,1956
252,1954
253,1986
254,2041
255,2019
256,1913
257,1965
258,2001
259,1893
260,1825
261,1791
262,1853
263,1869
264,1740
265,1784
266,1769
267,1852
268,1699
269,1712
270,1800
271,1747
272,1849
273,1802
274,1834
275,1806
276,1830
277,1766
278,1749
279,1635
280,1646
281,1687
282,1707
283,1769
284,1787
285,1765
286,1758
287,1672
288,1741
289,1657
290,1795
291,1780
292,1691
293,1714
294,1813
295,1676
296,1860
297,1803
298,1758
299,1733
300,1758
301,1802
302,1785
303,1835
304,1941
305,1917
306,1921
307,1929
308,1877
309,1857
310,1902
311,2005
312,1946
313,1883
314,1931
315,2003
316,1955
317,1954
318,2004
319,2112
320,2072
321,2020
322,2072
323,2163
324,2037
325,2202
326,2106
327,2092
328,2155
329,2175
330,2276
331,2257
332,2328
333,2264
334,2307
335,2380
336,2218
337,2285
338,2340
339,2367
340,2407
341,2432
342,2450
343,2456
344,2435
345,2495
346,2410
347,2507
348,2529
349,2472
350,2515
351,2459
352,2530
353,2522
354,2439
355,2529
356,2558
357,2531
358,2542
359,2482
360,2579
361,2436
362,2474
363,2509
364,2498
365,2564
366,2540
367,2453
368,2490
369,2582
370,2453
371,2441
372,2439
373,2532
374,2617
375,2569
376,2541
377,2528
378,2520
379,2572
380,2519
381,2490
382,2387
383,2481
384,2441
385,2477
386,2366
387,2383
388,2457
389,2445
390,2388
391,2391
392,2283
393,2345
394,2355
395,2379
396,2223
397,2187
398,2200
399,2278
400,2171
401,2241
402,2208
403,2156
404,2238
405,2108
406,2185
407,2204
408,2033
409,2021
410,2012
411,2106
412,1968
413,2081
414,2032
415,2101
416,1915
417,1934
418,1873
419,1883
420,2003
421,1961
422,1926
423,1944
424,1941
425,1974
426,1935
427,1804
428,1911
429,1901
430,1881
431,1741
432,1907
433,1808
434,1775
435,1814
436,1705
437,1863
438,1721
439,1841
440,1738
441,1788
442,1745
443,1775
444,1696
445,1808
446,1703
447,1809
448,1783
449,1743
450,1790
451,1655
452,1698
453,1763
454,1846
455,1717
456,1809
457,1771
458,1869
459,1863
460,1730
461,1867
462,1911
463,1821
464,1890
465,1815
466,1806
467,1907
468,1825
469,1961
470,1951
471,1946
472,1877
473,1964
474,1882
475,1993
476,2035
477,1942
478,1958
479,2053
480,2122
481,1966
482,2051
483,2174
484,2107
485,2158
486,2071
487,2085
488,2117
489,2210
490,2255
491,2141
492,2247
493,2242
494,2246
495,2215
496,2351
497,2383
498,2244
499,2268
500,2257
501,2443
502,2304
503,2334
504,2318
505,2320
506,2460
507,2334
508,2434
509,2412
510,2465
511,2502
512,2396
513,2518
514,2486
515,2542
516,2553
517,2502
518,2582
519,2551
520,2431
521,2631
522,2575
523,2540
524,2602
525,2627
526,2577
527,2511
528,2502
529,2532
530,2470
531,2545
532,2542
533,2558
534,2437
535,2470
536,2427
537,2429
538,2567
539,2603
540,2521
541,2490
542,2429
543,2526
544,2395
545,2556
546,2365
547,2435
548,2472
549,2383
550,2447
551,2413
552,2387
553,2290
554,2322
555,2329
556,2285
557,2284
558,2210
559,2313
560,2367
561,2269
562,2162
563,2319
564,2296
565,2139
566,2275
567,2199
568,2132
569,2167
570,2130
571,2078
572,2037
573,1992
574,1980
575,2031
576,2125
577,2109
578,1950
579,1962
580,2061
581,2015
582,1858
583,1951
584,1938
585,1999
586,1971
587,1965
588,1939
589,1857
590,1846
591,1925
592,1767
593,1826
594,1713
595,1845
596,1794
597,1865
598,1828
599,1724
600,1784
601,1725
602,1843
603,1851
604,1747
605,1732
606,1653
607,1652
608,1759
609,1838
610,1743
611,1786
612,1674
613,1816
614,1670
615,1839
616,1703
617,1774
618,1672
619,1708
620,1867
621,1760
622,1811
623,1874
624,1905
625,1893
626,1830
627,1741
628,1834
629,1818
630,1767
631,1800
632,1918
633,1957
634,1937
635,1912
636,1893
637,2013
638,2052
639,1946
640,1896
641,1975
642,2029
643,2029
644,1986
645,2004
646,2066
647,2111
648,2054
649,2195
650,2153
651,2065
652,2102
653,2162
654,2204
655,2229
656,2194
657,2270
658,2232
659,2253
660,2354
661,2396
662,2407
663,2299
664,2294
665,2294
666,2345
667,2332
668,2395
669,2425
670,2435
671,2396
672,2338
673,2421
674,2436
675,2426
676,2497
677,2575
678,2517
679,2580
680,2550
681,2476
682,2423
683,2596
684,2587
685,2533
686,2469
687,2498
688,2449
689,2562
690,2458
691,2469
692,2471
693,2616
694,2486
695,2549
696,2474
697,2530
698,2457
699,2575
700,2437
701,2504
702,2451
703,2550
704,2473
705,2486
706,2448
707,2396
708,2449
709,2524
710,2404
711,2385
712,2295
713,2349
714,2432
715,2361
716,2302
717,2234
718,2240
719,2254
720,2374
721,2342
722,2346
723,2167
724,2250
725,2152
726,2116
727,2191
728,2163
729,2114
730,2077
731,2213
732,2019
733,2149
734,1974
735,1996
736,2069
737,1964
738,1960
739,1994
740,1932
741,2058
742,1956
743,1909
744,2015
745,1900
746,1834
747,1793
748,1793
749,1869
750,1862
751,1869
752,1853
753,1866
754,1775
755,1782
756,1743
757,1680
758,1833
759,1749
760,1806
761,1808
762,1760
763,1763
764,1751
765,1727
766,1756
767,1818
768,1804
769,1784
770,1625
771,1776
772,1684
773,1622
774,1677
775,1811
776,1776
777,1644
778,1782
779,1753
780,1736
781,1797
782,1831
783,1711
784,1754
785,1852
786,1779
787,1711
788,1791
789,1869
790,1900
791,1792
792,1762
793,1867
794,1864
795,1854
796,1862
797,1802
798,1898
799,1941
800,1926
801,1896
802,1896
803,1882
804,2009
805,1944
806,2013
807,2051
808,2071
809,2059
810,2012
811,2065
812,2071
813,2211
814,2117
815,2159
816,2119
817,2206
818,2136
819,2173
820,2292
821,2154
822,2262
823,2359
824,2233
825,2386
826,2339
827,2246
828,2364
829,2253
830,2403
831,2318
832,2295
833,2347
834,2361
835,2324
836,2397
837,2394
838,2337
839,2379
840,2506
841,2487
842,2562
843,2496
844,2477
845,2457
846,2418
847,2419
848,2436
849,2411
850,2421
851,2568
852,2559
853,2581
854,2446
855,2459
856,2496
857,2522
858,2413
859,2501
860,2417
861,2553
862,2415
863,2461
864,2375
865,2462
866,2428
867,2518
868,2504
869,2415
870,2383
871,2362
872,2385
873,2270
874,2410
875,2369
876,2288
877,2355
878,2252
879,2208
880,2282
881,2322
882,2240
883,2222
884,2176
885,2295
886,2284
887,2129
888,2134
889,2159
890,2061
891,2173
892,2075
893,2169
894,1995
895,2069
896,2118
897,2026
898,2033
899,2044
900,2024
901,1962
902,2039
903,1844
904,1833
905,1863
906,1956
907,1952
908,1878
909,1873
910,1806
911,1741
912,1859
913,1884
914,1692
915,1777
916,1845
917,1808
918,1721
919,1764
920,1682
921,1767
922,1766
923,1642
924,1689
925,1675
926,1621
927,1775
928,1758
929,1674
930,1677
931,1725
932,1747
933,1576
934,1734
935,1754
936,1681
937,1664
938,1607
939,1620
940,1694
941,1739
942,1726
943,1629
944,1727
945,1724
946,1757
947,1768
948,1820
949,1821
950,1674
951,1711
952,1704
953,1684
954,1685
955,1758
956,1895
957,1750
958,1787
959,1755
960,1791
961,1923
962,1949
963,1944
964,1963
965,1826
966,1841
967,2017
968,1927
969,2032
970,1895
971,1915
972,2071
973,2067
974,2052
975,2143
976,2116
977,2175
978,2148
979,2100
980,2229
981,2121
982,2147
983,2186
984,2119
985,2116
986,2319
987,2161
988,2334
989,2243
990,2203
991,2240
992,2342
993,2392
994,2401
995,2328
996,2385
997,2328
998,2394
999,2288
1000,2384
1001,2428
1002,2406
1003,2427
1004,2504
1005,2464
1006,2335
1007,2411
1008,2440
1009,2365
1010,2393
1011,2493
1012,2440
1013,2495
1014,2498
1015,2438
1016,2407
1017,2362
1018,2381
1019,2341
1020,2354
1021,2417
1022,2343
1023,2375
1024,2494
1025,2330
1026,2489
1027,2379
1028,2294
1029,2455
1030,2300
1031,2266
1032,2440
1033,2307
1034,2361
1035,2308
1036,2268
1037,2331
1038,2331
1039,2369
1040,2302
1041,2328
1042,2260
1043,2262
1044,2181
1045,2217
1046,2081
1047,2086
1048,2224
1049,2231
1050,2113
1051,2091
1052,2100
1053,2136
1054,2145
1055,2135
1056,2092
1057,1988
1058,2062
1059,1955
1060,2046
1061,1859
1062,1923
