timestamp,radar_adc
0,2152
1,2546
2,2672
3,2611
4,2605
5,2178
6,1756
7,1289
8,1393
9,1492
10,1960
11,2196
12,2446
13,2776
14,2350
15,2041
16,1888
17,1468
18,1346
19,1615
20,2108
21,2178
22,2538
23,2431
24,2493
25,2226
26,1945
27,1490
28,1396
29,1600
30,2028
31,2469
32,2702
33,2676
34,2477
35,2211
36,1858
37,1738
38,1692
39,1828
40,2114
41,2184
42,2369
43,2672
44,2278
45,2187
46,1831
47,1623
48,1521
49,1805
50,2026
51,2123
52,2284
53,2447
54,2473
55,2244
56,1898
57,1890
58,1738
59,1601
60,1852
61,2060
62,2464
63,2495
64,2337
65,2167
66,2114
67,1607
68,1784
69,1690
70,1851
71,1944
72,2344
73,2196
74,2489
75,2020
76,2032
77,2007
78,1688
79,1638
80,1850
81,2155
82,2360
83,2278
84,2375
85,2062
86,1926
87,1772
88,1960
89,1884
90,2062
91,1886
92,2120
93,2011
94,2158
95,2289
96,2015
97,2104
98,2012
99,2071
100,1854
101,1969
102,2056
103,1977
104,2037
105,2122
106,1986
107,2136
108,2180
109,2023
110,2134
111,1793
112,1939
113,2194
114,2217
115,2028
116,2004
117,2203
118,2057
119,2137
120,1966
121,1777
122,2092
123,2031
124,2088
125,2213
126,1977
127,2158
128,2169
129,1927
130,2121
131,1790
132,2058
133,2029
134,1788
135,2103
136,2271
137,2260
138,2147
139,2253
140,1934
141,2002
142,1695
143,1735
144,1901
145,1863
146,2027
147,2462
148,2404
149,2122
150,2228
151,2139
152,1627
153,1608
154,1813
155,1999
156,2107
157,2332
158,2288
159,2454
160,2186
161,2036
162,1803
163,1687
164,1784
165,1834
166,2026
167,2169
168,2246
169,2286
170,2264
171,1832
172,1864
173,1911
174,1581
175,2025
176,1948
177,2189
178,2285
179,2343
180,2363
181,2066
182,1699
183,1588
184,1811
185,1765
186,1975
187,2132
188,2455
189,2301
190,2156
191,2093
192,1779
193,1791
194,1792
195,1699
196,2218
197,2331
198,2338
199,2491
200,2350
201,2172
202,1823
203,1582
204,1794
205,1878
206,2088
207,2125
208,2267
209,2497
210,2229
211,1919
212,1704
213,1657
214,1596
215,1706
216,2088
217,2229
218,2412
219,2562
220,2259
221,1989
222,2047
223,1613
224,1597
225,1737
226,2016
227,2290
228,2431
229,2161
230,2162
231,2337
232,1871
233,1883
234,1957
235,1844
236,1870
237,1865
238,2311
239,2234
240,2142
241,2139
242,2082
243,2053
244,1831
245,1781
246,1737
247,1817
248,2025
249,2169
250,2249
251,2231
252,2016
253,2136
254,1850
255,1610
256,1693
257,2075
258,2253
259,2269
260,2133
261,2237
262,2242
263,2134
264,1778
265,1678
266,1980
267,1792
268,2106
269,2049
270,2109
271,2479
272,2202
273,2295
274,1781
275,1726
276,1740
277,1812
278,2053
279,2163
280,2394
281,2345
282,2354
283,2327
284,2008
285,2039
286,1659
287,1700
288,1696
289,1882
290,2308
291,2211
292,2562
293,2212
294,1870
295,1870
296,1644
297,1687
298,1900
299,1954
300,2372
301,2479
302,2575
303,2172
304,1992
305,1829
306,1763
307,1759
308,1649
309,1806
310,2012
311,2391
312,2592
313,2426
314,2266
315,1922
316,1827
317,1584
318,1558
319,1815
320,2247
321,2419
322,2592
323,2511
324,2242
325,2064
326,1912
327,1776
328,1606
329,2037
330,2225
331,2196
332,2483
333,2395
334,2224
335,1835
336,1806
337,1738
338,1769
339,1799
340,2215
341,2497
342,2496
343,2545
344,2335
345,1946
346,1772
347,1541
348,1773
349,1935
350,1945
351,2225
352,2431
353,2365
354,2169
355,1880
356,1767
357,1541
358,1644
359,1674
360,2217
361,2234
362,2627
363,2313
364,2403
365,1940
366,1939
367,1472
368,1770
369,1676
370,2207
371,2332
372,2524
373,2365
374,2495
375,1939
376,1778
377,1513
378,1725
379,1961
380,2178
381,2243
382,2476
383,2298
384,2439
385,1893
386,1798
387,1680
388,1556
389,1983
390,2040
391,2356
392,2345
393,2278
394,2142
395,1999
396,1913
397,1737
398,1879
399,1999
400,1948
401,2372
402,2469
403,2462
404,2363
405,2071
406,1753
407,1952
408,1752
409,1785
410,1957
411,2123
412,2183
413,2263
414,2340
415,2189
416,1735
417,1690
418,2001
419,1752
420,2004
421,2053
422,2068
423,2389
424,2297
425,2133
426,2100
427,1861
428,1729
429,2065
430,2243
431,2046
432,2037
433,2110
434,2200
435,2199
436,2011
437,1780
438,1971
439,1895
440,2254
441,2217
442,2245
443,2084
444,2028
445,2078
446,1999
447,1958
448,2076
449,2165
450,1978
451,2229
452,2204
453,1953
454,2116
455,2120
