timestamp,radar_adc
0,2089
1,2499
2,2806
3,2612
4,2426
5,1845
6,1672
7,1681
8,1304
9,1720
10,1910
11,2545
12,2551
13,2513
14,2284
15,1932
16,1705
17,1386
18,1769
19,1818
20,1923
21,2265
22,2614
23,2576
24,2395
25,1837
26,1621
27,1804
28,1714
29,1745
30,1944
31,2364
32,2242
33,2272
34,2339
35,1878
36,1834
37,1774
38,2016
39,1958
40,1956
41,2036
42,2125
43,2073
44,2037
45,1833
46,2147
47,2030
48,2109
49,2247
50,1926
51,2107
52,1870
53,2047
54,1750
55,2020
56,2113
57,2166
58,2200
59,2312
60,2024
61,2067
62,1861
63,1759
64,1826
65,1949
66,2225
67,2479
68,2276
69,2428
70,1889
71,1759
72,1507
73,1525
74,1927
75,2213
76,2290
77,2488
78,2666
79,2460
80,1894
81,1772
82,1676
83,1702
84,1810
85,2247
86,2189
87,2326
88,2416
89,2181
90,2111
91,1850
92,1603
93,1763
94,1784
95,2169
96,2287
97,2536
98,2575
99,2284
100,2093
101,1670
102,1756
103,1755
104,2113
105,2285
106,2340
107,2390
108,2405
109,2126
110,2022
111,1668
112,1592
113,1971
114,1934
115,2438
116,2310
117,2397
118,2114
119,2047
120,1658
121,1949
122,1744
123,2146
124,2190
125,2418
126,2304
127,2319
128,2049
129,1944
130,1722
131,1953
132,2030
133,2167
134,2356
135,2401
136,2144
137,2150
138,1756
139,1665
140,1883
141,2037
142,2245
143,2360
144,2430
145,2418
146,2249
147,2055
148,1752
149,1692
150,1681
151,1847
152,2053
153,2215
154,2353
155,2188
156,2014
157,1895
158,1611
159,1982
160,1842
161,2268
162,2052
163,2472
164,2316
165,2321
166,2099
167,1996
168,1743
169,1881
170,2128
171,2190
172,2226
173,2350
174,2147
175,1875
176,2045
177,1812
178,1745
179,1816
180,2281
181,2369
182,2197
183,2253
184,1854
185,2009
186,1919
187,1701
188,2172
189,2218
190,2423
191,2096
192,2265
193,1917
194,1989
195,1731
196,1940
197,2123
198,2119
199,2351
200,2188
201,2510
202,2022
203,1938
204,1733
205,1790
206,1946
207,2089
208,2381
209,2488
210,2517
211,2367
212,2036
213,1892
214,1511
215,1671
216,1561
217,1856
218,2269
219,2508
220,2354
221,2313
222,2000
223,1702
224,1660
225,1743
226,1841
227,2037
228,2452
229,2571
230,2596
231,2324
232,1897
233,1605
234,1510
235,1781
236,1775
237,2000
238,2164
239,2575
240,2564
241,2219
242,1954
243,1948
244,1755
245,1634
246,1773
247,2210
248,2438
249,2380
250,2314
251,2272
252,2069
253,1925
254,1874
255,1660
256,1748
257,1974
258,2031
259,2192
260,2165
261,2195
262,1874
263,1924
264,2040
265,2188
266,2210
267,1850
268,1857
269,1892
270,1904
271,2179
272,1993
273,2074
274,2201
275,2332
276,2026
277,2184
278,2079
279,1945
280,1650
281,1981
282,1899
283,2119
284,2391
285,2307
286,2069
287,1934
288,1913
289,1790
290,1874
291,2015
292,2172
293,2233
294,2480
295,2424
296,2439
297,2081
298,1825
299,1640
300,1417
301,1902
302,1973
303,2303
304,2744
305,2679
306,2355
307,1869
308,1747
309,1386
310,1592
311,1726
312,2302
313,2570
314,2468
315,2508
316,2463
317,2182
318,1510
319,1537
320,1751
321,1676
322,2241
323,2311
324,2654
325,2556
326,2311
327,2066
328,1936
329,1721
330,1731
331,1988
332,1915
333,2372
334,2547
335,2429
336,2075
337,2186
338,1740
339,1903
340,1622
341,1911
342,2247
343,2231
344,2391
345,2270
346,2025
347,1895
348,1842
349,2031
350,2092
351,2152
352,2256
353,2193
354,2106
355,2048
356,1918
357,1992
358,2096
359,2108
360,2122
361,2255
362,2221
363,1984
364,1841
365,1728
366,2100
367,2020
368,2169
369,2099
370,2060
371,2299
372,2193
373,1862
374,1947
375,1643
376,2006
377,1930
378,2061
379,2359
380,2524
381,2349
382,2083
383,1648
384,1719
385,1689
386,1921
387,2034
388,2148
389,2503
